dthref,ativo,ALLI0_CLOSE_0,ALLI0_CLOSE_1,ALLI0_CLOSE_2,ALLI0_CLOSE_3,ALLI0_CLOSE_4,ALLI1_CLOSE_0,ALLI1_CLOSE_1,ALLI1_CLOSE_2,ALLI1_CLOSE_3,ALLI1_CLOSE_4,ALLI2_CLOSE_0,ALLI2_CLOSE_1,ALLI2_CLOSE_2,ALLI2_CLOSE_3,ALLI2_CLOSE_4,ALLI_SINAL_0,ALLI_SINAL_1,ALLI_SINAL_2,ALLI_SINAL_3,ALLI_SINAL_4,AMA00_CLOSE_0,AMA00_CLOSE_1,AMA00_CLOSE_2,AMA00_CLOSE_3,AMA00_CLOSE_4,AMA01_CLOSE_0,AMA01_CLOSE_1,AMA01_CLOSE_2,AMA01_CLOSE_3,AMA01_CLOSE_4,AMA_SINAL_0,AMA_SINAL_1,AMA_SINAL_2,AMA_SINAL_3,AMA_SINAL_4,AO0_0,AO0_1,AO0_2,AO0_3,AO0_4,AO1_0,AO1_1,AO1_2,AO1_3,AO1_4,AO_SINAL_0,AO_SINAL_1,AO_SINAL_2,AO_SINAL_3,AO_SINAL_4,BAND1_CLOSE_0,BAND1_CLOSE_1,BAND1_CLOSE_2,BAND1_CLOSE_3,BAND1_CLOSE_4,BAND2_CLOSE_0,BAND2_CLOSE_1,BAND2_CLOSE_2,BAND2_CLOSE_3,BAND2_CLOSE_4,BAND_SINAL_0,BAND_SINAL_1,BAND_SINAL_2,BAND_SINAL_3,BAND_SINAL_4,CANDLETYPE_0,CANDLETYPE_1,CANDLETYPE_2,CANDLETYPE_3,CANDLETYPE_4,CCI0_0,CCI0_1,CCI0_2,CCI0_3,CCI0_4,CCI1_0,CCI1_1,CCI1_2,CCI1_3,CCI1_4,CCI_SINAL_0,CCI_SINAL_1,CCI_SINAL_2,CCI_SINAL_3,CCI_SINAL_4,DTH_DIAMES,DTH_DIASEMANA,DTH_MES,DTH_SEMANAANO,ENV0_CLOSE_0,ENV0_CLOSE_1,ENV0_CLOSE_2,ENV0_CLOSE_3,ENV0_CLOSE_4,ENV1_CLOSE_0,ENV1_CLOSE_1,ENV1_CLOSE_2,ENV1_CLOSE_3,ENV1_CLOSE_4,ENV_SINAL_0,ENV_SINAL_1,ENV_SINAL_2,ENV_SINAL_3,ENV_SINAL_4,HIGH_CLOSE_0,HIGH_CLOSE_1,HIGH_CLOSE_2,HIGH_CLOSE_3,HIGH_CLOSE_4,HIGH_LOW_0,HIGH_LOW_1,HIGH_LOW_2,HIGH_LOW_3,HIGH_LOW_4,ICH0_CLOSE_0,ICH0_CLOSE_1,ICH0_CLOSE_2,ICH0_CLOSE_3,ICH0_CLOSE_4,ICH1_CLOSE_0,ICH1_CLOSE_1,ICH1_CLOSE_2,ICH1_CLOSE_3,ICH1_CLOSE_4,ICH_SINAL_0,ICH_SINAL_1,ICH_SINAL_2,ICH_SINAL_3,ICH_SINAL_4,INSIDEBAR_0,INSIDEBAR_1,INSIDEBAR_2,INSIDEBAR_3,INSIDEBAR_4,ISFUND_0,ISFUND_1,ISFUND_2,ISFUND_3,ISFUND_4,ISTOP_0,ISTOP_1,ISTOP_2,ISTOP_3,ISTOP_4,LABEL_CLOSE_10,LABEL_SLMIN_10,LABEL_TPMAX_SLMIN10,LOW_CLOSE_0,LOW_CLOSE_1,LOW_CLOSE_2,LOW_CLOSE_3,LOW_CLOSE_4,MACD00_0,MACD00_1,MACD00_2,MACD00_3,MACD00_4,MACD10_0,MACD10_1,MACD10_2,MACD10_3,MACD10_4,MACD11_0,MACD11_1,MACD11_2,MACD11_3,MACD11_4,MACD_SINAL_0,MACD_SINAL_1,MACD_SINAL_2,MACD_SINAL_3,MACD_SINAL_4,MMA_CURTA_CLOSE_0,MMA_CURTA_CLOSE_1,MMA_CURTA_CLOSE_2,MMA_CURTA_CLOSE_3,MMA_CURTA_CLOSE_4,MMA_CURTA_LONGA_0,MMA_CURTA_LONGA_1,MMA_CURTA_LONGA_2,MMA_CURTA_LONGA_3,MMA_CURTA_LONGA_4,MMA_CURTA_MEDIA_0,MMA_CURTA_MEDIA_1,MMA_CURTA_MEDIA_2,MMA_CURTA_MEDIA_3,MMA_CURTA_MEDIA_4,MMA_LONGA_CLOSE_0,MMA_LONGA_CLOSE_1,MMA_LONGA_CLOSE_2,MMA_LONGA_CLOSE_3,MMA_LONGA_CLOSE_4,MMA_MEDIA_CLOSE_0,MMA_MEDIA_CLOSE_1,MMA_MEDIA_CLOSE_2,MMA_MEDIA_CLOSE_3,MMA_MEDIA_CLOSE_4,MMA_MEDIA_LONGA_0,MMA_MEDIA_LONGA_1,MMA_MEDIA_LONGA_2,MMA_MEDIA_LONGA_3,MMA_MEDIA_LONGA_4,MMA_SINAL_0,MMA_SINAL_1,MMA_SINAL_2,MMA_SINAL_3,MMA_SINAL_4,OPEN_CLOSE_0,OPEN_CLOSE_1,OPEN_CLOSE_2,OPEN_CLOSE_3,OPEN_CLOSE_4,PCN00_CLOSE_0,PCN00_CLOSE_1,PCN00_CLOSE_2,PCN00_CLOSE_3,PCN00_CLOSE_4,PCN01_CLOSE_0,PCN01_CLOSE_1,PCN01_CLOSE_2,PCN01_CLOSE_3,PCN01_CLOSE_4,PCN10_CLOSE_0,PCN10_CLOSE_1,PCN10_CLOSE_2,PCN10_CLOSE_3,PCN10_CLOSE_4,PCN11_CLOSE_0,PCN11_CLOSE_1,PCN11_CLOSE_2,PCN11_CLOSE_3,PCN11_CLOSE_4,PCN2_SINAL_0,PCN2_SINAL_1,PCN2_SINAL_2,PCN2_SINAL_3,PCN2_SINAL_4,PCN_SINAL_0,PCN_SINAL_1,PCN_SINAL_2,PCN_SINAL_3,PCN_SINAL_4,PRICE_ATUAL,RSI0_0,RSI0_1,RSI0_2,RSI0_3,RSI0_4,RSI1_0,RSI1_1,RSI1_2,RSI1_3,RSI1_4,RSI_SINAL_0,RSI_SINAL_1,RSI_SINAL_2,RSI_SINAL_3,RSI_SINAL_4,SDC0_CLOSE_0,SDC0_CLOSE_1,SDC0_CLOSE_2,SDC0_CLOSE_3,SDC0_CLOSE_4,SDC1_CLOSE_0,SDC1_CLOSE_1,SDC1_CLOSE_2,SDC1_CLOSE_3,SDC1_CLOSE_4,SDC_SINAL_0,SDC_SINAL_1,SDC_SINAL_2,SDC_SINAL_3,SDC_SINAL_4,STOC0_0,STOC0_1,STOC0_2,STOC0_3,STOC0_4,STOC1_0,STOC1_1,STOC1_2,STOC1_3,STOC1_4,STOC_SINAL_0,STOC_SINAL_1,STOC_SINAL_2,STOC_SINAL_3,STOC_SINAL_4,THREEHIGH_0,THREEHIGH_1,THREEHIGH_2,THREEHIGH_3,THREEHIGH_4,THREELOW_0,THREELOW_1,THREELOW_2,THREELOW_3,THREELOW_4,TICKVOLUME_0,TICKVOLUME_1,TICKVOLUME_2,TICKVOLUME_3,TICKVOLUME_4,TWOHIGH_0,TWOHIGH_1,TWOHIGH_2,TWOHIGH_3,TWOHIGH_4,TWOLOW_0,TWOLOW_1,TWOLOW_2,TWOLOW_3,TWOLOW_4,WPR0_0,WPR0_1,WPR0_2,WPR0_3,WPR0_4,WPR1_0,WPR1_1,WPR1_2,WPR1_3,WPR1_4,WPR_SINAL_0,WPR_SINAL_1,WPR_SINAL_2,WPR_SINAL_3,WPR_SINAL_4
2020-03-25,AZUL4,0.04374,0.33019,0.62519,0.85156,1.32871,-0.23989,-0.05605,0.10504,0.28813,0.71878,-0.21346,-0.17662,-0.08081,-0.02971,0.30092,0.00000,-1.00000,-1.00000,-1.00000,-1.00000,0.00824,0.21606,0.45156,0.56165,0.95952,0.00817,0.19530,0.37700,0.50205,0.80040,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,-25.51026,-28.16365,-29.76774,-30.15182,-29.94694,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1.00000,1.00000,-1.00000,-1.00000,1.79545,2.47226,3.17968,3.53801,4.44891,-0.87135,-0.82582,-0.77415,-0.67402,-0.47138,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1.00000,1.00000,1.00000,1.00000,-47.73024,-72.55620,-75.60084,-108.61702,-135.36621,-24.71064,-47.73024,-72.55620,-75.60084,-108.61702,0.00000,0.00000,0.00000,1.00000,0.00000,25.00000,3.00000,3.00000,13.00000,0.89080,1.33111,1.74521,1.95090,2.52895,0.88702,1.32645,1.73973,1.94501,2.52190,0.00000,0.00000,0.00000,0.00000,0.00000,0.04330,0.09215,0.00420,0.26812,0.11947,0.20846,0.12771,0.14445,0.34512,0.53318,-0.11998,0.04329,0.53571,0.65000,0.90226,0.79264,1.12523,1.40651,1.51051,1.89432,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.12415,-0.31560,0.36433,-0.13667,-0.03154,-0.12255,-0.05725,-0.26984,-9.96926,-10.62302,-10.99749,-11.12305,-11.07266,-9.89244,-9.42230,-8.84446,-8.22605,-7.52411,-10.15806,-9.89244,-9.42230,-8.84446,-8.22605,-1.00000,0.00000,0.00000,0.00000,0.00000,-0.10844,-0.07159,-0.02977,-0.02684,0.09100,-0.62640,-0.67565,-0.70454,-0.71758,-0.72925,-0.37685,-0.46864,-0.52972,-0.56649,-0.60059,1.38642,1.86237,2.28382,2.44578,3.02954,0.43072,0.74723,1.06309,1.24486,1.73157,-0.40047,-0.38959,-0.37174,-0.34852,-0.32211,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,-0.13459,0.02659,-0.00420,-0.00725,-0.18129,2.06573,2.63451,3.20098,3.34710,4.01170,2.01826,2.63451,3.11555,3.34710,4.01170,-0.54408,-0.45949,-0.38796,-0.34058,0.14620,-0.54408,-0.45949,-0.38796,-0.36667,-0.23977,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,19.17000,28.97632,25.51065,24.64349,21.40435,18.52557,34.20876,28.97632,25.51065,24.64349,21.40435,1.00000,0.00000,0.00000,0.00000,0.00000,2.01826,2.63451,3.11555,3.34710,4.01170,-0.54408,-0.45949,-0.38796,-0.36667,-0.23977,0.00000,0.00000,0.00000,0.00000,0.00000,60.66622,37.31786,21.58371,11.18372,4.75051,80.85695,60.66622,37.31786,21.58371,11.18372,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10035,0.38311,-0.09339,-0.07330,-0.19582,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-78.83794,-85.21484,-86.55685,-91.54893,-96.69836,-66.39820,-78.83794,-85.21484,-86.55685,-91.54893,0.00000,1.00000,0.00000,0.00000,0.00000
2020-03-25,BBAS3,0.05147,0.21656,0.48397,0.40861,0.41780,-0.06938,0.07836,0.29310,0.23408,0.25941,-0.12334,-0.03679,0.18194,0.13068,0.18046,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,0.07126,0.21443,0.50455,0.39425,0.39112,0.07040,0.19990,0.42235,0.35365,0.34091,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,-14.87603,-15.52662,-14.91765,-14.13082,-13.11826,0.00000,1.00000,1.00000,1.00000,1.00000,1.00000,-1.00000,-1.00000,-1.00000,-1.00000,0.79207,1.04579,1.45108,1.22130,1.15128,-0.33861,-0.23596,-0.05748,-0.06045,-0.01555,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,-1.00000,-1.00000,1.00000,-82.33611,-118.11147,-109.81204,-127.65569,-130.24672,-39.01975,-82.33611,-118.11147,-109.81204,-127.65569,0.00000,1.00000,0.00000,0.00000,0.00000,25.00000,3.00000,3.00000,13.00000,0.35535,0.54841,0.85357,0.70603,0.67490,0.35264,0.54531,0.84987,0.70262,0.67155,0.00000,0.00000,0.00000,0.00000,0.00000,0.05307,0.02169,0.12982,0.13415,0.08262,0.18811,0.11286,0.14109,0.14677,0.18644,0.02617,0.14940,0.36830,0.29793,0.24827,0.23395,0.39418,0.64581,0.52624,0.46785,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02402,-0.13876,0.22190,-0.11366,-0.08193,-0.00988,-0.01100,-0.08751,-5.50179,-5.83108,-5.86214,-5.44588,-5.07669,-4.60085,-4.24117,-3.83036,-3.43844,-3.02813,-4.84910,-4.60085,-4.24117,-3.83036,-3.43844,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06926,-0.03508,0.08905,0.05994,0.07704,-0.38228,-0.43210,-0.45726,-0.41877,-0.39145,-0.20996,-0.27964,-0.32298,-0.29432,-0.27853,0.50672,0.69912,1.00657,0.82361,0.76985,0.17809,0.33950,0.60860,0.50202,0.49284,-0.21811,-0.21165,-0.19833,-0.17635,-0.15652,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,-0.10685,-0.06627,0.12982,0.09776,-0.00285,0.71316,0.91888,1.24741,1.04740,0.99145,0.70348,0.91888,1.24741,1.02201,0.96907,-0.24525,-0.09960,0.05456,0.02878,0.03867,-0.24525,-0.15462,0.05456,-0.05121,-0.01058,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,-1.00000,27.89000,32.06165,23.08973,25.09323,25.92161,26.78639,38.41669,32.06165,23.08973,25.09323,25.92161,0.00000,1.00000,0.00000,0.00000,0.00000,0.70348,0.91888,1.24741,1.02201,0.96907,-0.24525,-0.15462,0.05456,-0.05121,-0.01058,0.00000,0.00000,0.00000,0.00000,0.00000,18.54328,10.42032,13.09287,22.81267,27.21605,40.10302,18.54328,10.42032,13.09287,22.81267,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01121,-0.12930,-0.16884,-0.15912,0.08714,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,-82.91925,-99.11055,-94.71154,-90.65624,-94.08144,-65.48940,-82.91925,-99.11055,-94.71154,-90.65624,1.00000,0.00000,0.00000,0.00000,0.00000
2020-03-25,BBDC4,0.02526,0.12772,0.33760,0.27924,0.22636,-0.05268,0.03948,0.20561,0.15456,0.11828,-0.08633,-0.02927,0.15214,0.09961,0.07778,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,0.07341,0.16026,0.38076,0.29251,0.21808,0.07304,0.15392,0.33532,0.26777,0.19831,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,-6.66832,-7.03324,-6.80953,-6.43912,-6.16753,0.00000,1.00000,1.00000,1.00000,0.00000,1.00000,-1.00000,-1.00000,-1.00000,1.00000,0.53861,0.68080,0.97129,0.82000,0.69986,-0.24468,-0.17434,-0.02174,-0.03708,-0.05577,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,-1.00000,-1.00000,1.00000,-78.90118,-124.28014,-106.32911,-113.17914,-122.54271,-31.57415,-78.90118,-124.28014,-106.32911,-113.17914,0.00000,1.00000,0.00000,0.00000,0.00000,25.00000,3.00000,3.00000,13.00000,0.23939,0.35342,0.58590,0.48648,0.40296,0.23691,0.35072,0.58273,0.48351,0.40016,0.00000,0.00000,0.00000,0.00000,0.00000,0.07147,0.01402,0.11509,0.12822,0.03584,0.17768,0.08978,0.13825,0.14444,0.13630,-0.01531,0.05854,0.24772,0.22906,0.13949,0.15060,0.24299,0.44105,0.38660,0.29391,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02552,-0.16563,0.25833,-0.09019,-0.06951,-0.02035,-0.01418,-0.08841,-2.53453,-2.69971,-2.74604,-2.54632,-2.38367,-2.25747,-2.11450,-1.94379,-1.78452,-1.62202,-2.34225,-2.25747,-2.11450,-1.94379,-1.78452,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05028,-0.03309,0.07471,0.05536,0.02977,-0.32292,-0.36246,-0.38849,-0.35162,-0.32289,-0.15254,-0.20596,-0.24660,-0.21762,-0.19734,0.40267,0.51662,0.75745,0.62769,0.52082,0.12068,0.21770,0.42648,0.34891,0.28295,-0.20104,-0.19710,-0.18833,-0.17128,-0.15641,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,-0.08508,-0.06463,0.10386,0.11920,-0.03644,0.50936,0.62256,0.86737,0.72745,0.61947,0.50255,0.62256,0.86737,0.71456,0.60155,-0.20817,-0.06951,0.07088,0.02384,0.01195,-0.20817,-0.14878,0.07088,-0.01675,-0.05078,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,-1.00000,-1.00000,-1.00000,17.63000,35.35921,25.72587,28.01598,30.43253,30.20342,40.14232,35.35921,25.72587,28.01598,30.43253,0.00000,1.00000,0.00000,0.00000,0.00000,0.50255,0.62256,0.86737,0.71456,0.60155,-0.20817,-0.14878,0.07088,-0.01675,-0.05078,0.00000,0.00000,0.00000,0.00000,0.00000,20.47945,12.76730,17.02413,28.14371,21.31783,42.72363,20.47945,12.76730,17.02413,28.14371,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08842,-0.38257,-0.01412,0.02607,-0.02098,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,-76.89394,-97.30233,-97.34151,-84.89796,-91.27590,-61.88993,-76.89394,-97.30233,-97.34151,-84.89796,0.00000,1.00000,0.00000,0.00000,0.00000
2020-03-25,BBSE3,-0.02255,0.06188,0.19141,0.11654,0.13677,-0.05689,0.01310,0.12067,0.05217,0.07610,-0.07594,-0.00518,0.11526,0.03356,0.05176,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,0.00190,0.07838,0.21313,0.11585,0.12810,0.00187,0.07586,0.18995,0.10927,0.11681,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,-5.17965,-5.48691,-5.50921,-5.51921,-5.40347,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,1.00000,1.00000,-1.00000,1.00000,0.26167,0.37439,0.54306,0.42195,0.44307,-0.17139,-0.10880,-0.00607,-0.05709,-0.03741,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,-1.00000,-1.00000,-1.00000,-62.96142,-128.28253,-98.88487,-88.71737,-73.13834,10.44646,-62.96142,-128.28253,-98.88487,-88.71737,0.00000,1.00000,0.00000,0.00000,0.00000,25.00000,3.00000,3.00000,13.00000,0.10968,0.20420,0.34518,0.24692,0.26122,0.10746,0.20179,0.34249,0.24443,0.25870,0.00000,0.00000,0.00000,0.00000,0.00000,0.07783,0.05006,0.07584,0.05137,0.08997,0.18044,0.10147,0.09324,0.12454,0.09750,-0.04583,0.01358,0.13085,0.07106,0.08526,0.06835,0.15846,0.28652,0.19949,0.21380,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03872,-0.16594,0.17669,-0.08692,-0.04667,-0.01592,-0.06507,-0.00686,-2.00124,-2.20541,-2.25676,-2.06446,-1.99263,-1.94135,-1.83633,-1.70861,-1.59201,-1.46211,-1.99025,-1.94135,-1.83633,-1.70861,-1.59201,0.00000,0.00000,0.00000,0.00000,0.00000,-0.04405,-0.02078,0.05761,0.01973,0.04035,-0.18274,-0.22267,-0.24233,-0.20561,-0.19384,-0.07853,-0.12415,-0.15169,-0.12285,-0.11821,0.16970,0.25973,0.39586,0.28366,0.29050,0.03742,0.11803,0.24673,0.16255,0.17981,-0.11309,-0.11249,-0.10684,-0.09435,-0.08577,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,-0.08692,-0.04455,0.07584,0.04110,0.05955,0.28566,0.38057,0.54775,0.43793,0.45416,0.28566,0.38057,0.52341,0.41524,0.43916,-0.16950,-0.07340,0.05150,-0.03853,-0.03770,-0.16950,-0.10819,0.02247,-0.03853,-0.03770,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,25.31000,37.83205,27.65065,32.06333,31.96251,37.88873,44.45920,37.83205,27.65065,32.06333,31.96251,0.00000,1.00000,0.00000,0.00000,0.00000,0.28566,0.38057,0.52341,0.41524,0.43916,-0.16950,-0.10819,0.02247,-0.03853,-0.03770,0.00000,0.00000,0.00000,0.00000,0.00000,29.95924,19.43262,42.39878,52.19657,44.65367,43.54154,29.95924,19.43262,42.39878,52.19657,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.20681,-0.32732,-0.34612,0.12549,-0.14665,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,-70.95672,-96.22222,-82.32558,-89.13580,-61.11111,-48.74552,-70.95672,-96.22222,-82.32558,-89.13580,0.00000,1.00000,0.00000,0.00000,0.00000
2020-03-25,BEEF3,-0.04295,-0.04652,0.00371,0.10483,0.13725,-0.06862,-0.09522,-0.09517,-0.03414,-0.02433,-0.01557,-0.07801,-0.08713,-0.06230,-0.06432,0.00000,0.00000,0.00000,-1.00000,-1.00000,-0.01383,-0.03860,-0.01566,0.04552,0.03944,-0.01316,-0.03836,-0.01540,0.04455,0.03667,1.00000,1.00000,1.00000,-1.00000,-1.00000,-2.12997,-2.61021,-2.90562,-3.10756,-3.28800,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1.00000,1.00000,0.58306,0.58173,0.67597,0.82210,0.84478,-0.34775,-0.35908,-0.34661,-0.29593,-0.27821,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00000,-1.00000,1.00000,-1.00000,1.00000,13.23757,-29.50973,-35.10577,-70.38369,-105.76831,26.32306,13.23757,-29.50973,-35.10577,-70.38369,0.00000,0.00000,0.00000,0.00000,1.00000,25.00000,3.00000,3.00000,13.00000,0.22630,0.21054,0.25278,0.34085,0.34529,0.22385,0.20812,0.25028,0.33817,0.34260,0.00000,0.00000,0.00000,0.00000,0.00000,0.06980,0.05628,0.00402,0.09673,0.02539,0.08435,0.09202,0.12126,0.09673,0.37689,-0.10403,-0.12631,-0.10724,-0.01067,-0.01128,0.14966,0.12107,0.14812,0.21835,0.20804,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06309,-0.11007,0.30769,-0.01342,-0.03272,-0.10456,0.00000,-0.25529,-0.97478,-1.04237,-1.13284,-1.21349,-1.25501,-1.14465,-1.11347,-1.05906,-0.98088,-0.87520,-1.14619,-1.14465,-1.11347,-1.05906,-0.98088,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00324,-0.03118,-0.03974,-0.02317,-0.05441,-0.25972,-0.26594,-0.29302,-0.32587,-0.34596,-0.09477,-0.10592,-0.14132,-0.18547,-0.21779,0.34646,0.31980,0.35826,0.44902,0.44576,0.10111,0.08359,0.11830,0.19925,0.20886,-0.18222,-0.17898,-0.17667,-0.17237,-0.16386,-1.00000,-1.00000,-1.00000,-1.00000,-1.00000,0.01611,0.04058,-0.06568,0.07397,-0.18336,0.59060,0.55105,0.58847,0.68563,0.67137,0.58792,0.55105,0.58847,0.68563,0.67137,-0.29128,-0.30890,-0.29223,-0.24040,-0.14669,-0.29128,-0.30890,-0.29223,-0.24893,-0.24683,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.45000,41.97877,40.43375,36.69436,36.99527,26.88014,40.77648,41.97877,40.43375,36.69436,36.99527,0.00000,0.00000,0.00000,0.00000,1.00000,0.58792,0.55105,0.58847,0.68563,0.67137,-0.29128,-0.30890,-0.29223,-0.24893,-0.24683,0.00000,0.00000,0.00000,0.00000,0.00000,82.22222,80.27972,60.71942,44.39324,20.58824,83.77029,82.22222,80.27972,60.71942,44.39324,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.12722,0.37443,-0.33341,0.22598,0.05464,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,-59.38038,-63.36134,-71.31148,-70.32787,-89.07285,-55.53279,-59.38038,-63.36134,-71.31148,-70.32787,0.00000,0.00000,0.00000,0.00000,1.00000
